epoch,batch,id,mem (cpu),gpu,gpu (gb?)
5,29,before training adversary (1),69.50065357,35674624,0.035674624
5,29,after training adversary (1),69.52954266,36330496,0.036330496
5,29,after training adversary (2),69.55119821,37055488,0.037055488
5,29,before training main model,69.57878067,37055488,0.037055488
5,29,after compiling,69.55219763,37056000,0.037056
5,29,after training main model,69.62373018,44812288,0.044812288
5,30,before training anything,69.62465178,1179904,0.001179904
5,30,before training adversary (1),69.62424218,639488,0.000639488
5,30,after training adversary (1),69.69468109,1178880,0.00117888
5,30,after training adversary (2),69.73765632,1766400,0.0017664
5,30,before training main model,69.71307213,1766400,0.0017664
5,30,after compiling,69.7124905,1446656,0.001446656
5,30,after training main model,69.85373286,10130688,0.010130688
5,31,before training anything,69.84829747,10130688,0.010130688
5,31,before training adversary (1),69.84757248,10130688,0.010130688
5,31,after training adversary (1),69.87828429,10777088,0.010777088
5,31,after training adversary (2),69.90631731,11261184,0.011261184
5,31,before training main model,69.89812531,11261184,0.011261184
5,31,after compiling,69.89889126,11261696,0.011261696
5,31,after training main model,69.94756403,19599360,0.01959936
5,32,before training anything,69.94638029,19599360,0.01959936
5,32,before training adversary (1),69.94499994,19599360,0.01959936
5,32,after training adversary (1),69.97883699,20129536,0.020129536
5,32,after training adversary (2),69.99606067,20629248,0.020629248
5,32,before training main model,69.99400858,20629248,0.020629248
5,32,after compiling,70.00440013,20629760,0.02062976
5,32,after training main model,70.0527657,28638208,0.028638208
5,33,before training anything,70.05304013,28638208,0.028638208
5,33,before training adversary (1),70.05417882,28638208,0.028638208
5,33,after training adversary (1),70.07565414,29155584,0.029155584
5,33,after training adversary (2),70.09962394,29611264,0.029611264
5,33,before training main model,70.10349466,29611264,0.029611264
5,33,after compiling,70.1071319,29611776,0.029611776
5,33,after training main model,70.16573747,36945152,0.036945152
5,34,before training anything,70.17640346,36945152,0.036945152
5,34,before training adversary (1),70.17381478,36945152,0.036945152
5,34,after training adversary (1),70.19188224,37511936,0.037511936
5,34,after training adversary (2),70.20489523,38125824,0.038125824
5,34,before training main model,70.20528435,38125824,0.038125824
5,34,after compiling,70.20648038,38126336,0.038126336
5,34,after training main model,70.28906803,45993472,0.045993472
5,35,before training anything,70.28911718,1089792,0.001089792
5,35,before training adversary (1),70.28749926,582656,0.000582656
5,35,after training adversary (1),70.33061786,1166592,0.001166592
5,35,after training adversary (2),70.3480791,1665536,0.001665536
5,35,before training main model,70.3489065,1665536,0.001665536
5,35,after compiling,70.35304346,1376768,0.001376768
5,35,after training main model,70.47737754,9848320,0.00984832
5,36,before training anything,70.47451443,9848320,0.00984832
5,36,before training adversary (1),70.47129498,9848320,0.00984832
5,36,after training adversary (1),70.52102042,10514944,0.010514944
5,36,after training adversary (2),70.50938368,11002880,0.01100288
5,36,before training main model,70.50691789,11002880,0.01100288
5,36,after compiling,70.50717594,11003392,0.011003392
5,36,after training main model,70.56724787,19272960,0.01927296
5,37,before training anything,70.56648192,19272960,0.01927296
5,37,before training adversary (1),70.56664166,19272960,0.01927296
5,37,after training adversary (1),70.5966121,19766784,0.019766784
5,37,after training adversary (2),70.63431987,20403968,0.020403968
5,37,before training main model,70.63279616,20403968,0.020403968
5,37,after compiling,70.62806938,20404480,0.02040448
5,37,after training main model,70.69445734,27983616,0.027983616
5,38,before training anything,70.68817818,27983616,0.027983616
5,38,before training adversary (1),70.68711322,27983616,0.027983616
5,38,after training adversary (1),70.71911936,28527104,0.028527104
5,38,after training adversary (2),70.73928397,28995840,0.02899584
5,38,before training main model,70.74091418,28995840,0.02899584
5,38,after compiling,70.7411968,28996352,0.028996352
5,38,after training main model,70.81518285,36784128,0.036784128
5,39,before training anything,70.82042163,36784128,0.036784128
5,39,before training adversary (1),70.8476928,36784128,0.036784128
5,39,after training adversary (1),70.8389888,37250816,0.037250816
5,39,after training adversary (2),70.87530803,37876992,0.037876992
5,39,before training main model,70.89483776,37876992,0.037876992
5,39,after compiling,70.89432986,37877504,0.037877504
5,39,after training main model,70.97199002,44970496,0.044970496
5,40,before training anything,70.95416013,1096960,0.00109696
5,40,before training adversary (1),70.98166477,591872,0.000591872
5,40,after training adversary (1),70.99656602,1147648,0.001147648
5,40,after training adversary (2),71.01983539,1791232,0.001791232
5,40,before training main model,71.01558374,1791232,0.001791232
5,40,after compiling,71.01424026,1528576,0.001528576
5,40,after training main model,71.16966298,9377024,0.009377024
5,41,before training anything,71.19725773,9377024,0.009377024
5,41,before training adversary (1),71.1688192,9377024,0.009377024
5,41,after training adversary (1),71.18606746,9876480,0.00987648
5,41,after training adversary (2),71.21231462,10418432,0.010418432
5,41,before training main model,71.20882074,10418432,0.010418432
5,41,after compiling,71.2111104,10418944,0.010418944
5,41,after training main model,71.29330483,18885632,0.018885632
5,42,before training anything,71.26385869,18885632,0.018885632
5,42,before training adversary (1),71.26344499,18885632,0.018885632
5,42,after training adversary (1),71.28617779,19442176,0.019442176
5,42,after training adversary (2),71.30727219,20003840,0.02000384
5,42,before training main model,71.30733773,20003840,0.02000384
5,42,after compiling,71.30282394,20004352,0.020004352
5,42,after training main model,71.41810176,27505664,0.027505664
5,43,before training anything,71.43202406,27505664,0.027505664
5,43,before training adversary (1),71.42540493,27505664,0.027505664
5,43,after training adversary (1),71.42988186,28110848,0.028110848
5,43,after training adversary (2),71.44288666,28662784,0.028662784
5,43,before training main model,71.44563917,28662784,0.028662784
5,43,after compiling,71.44039629,28663296,0.028663296
5,43,after training main model,71.48602573,36200448,0.036200448
5,44,before training anything,71.48763955,36200448,0.036200448
5,44,before training adversary (1),71.48479283,36200448,0.036200448
5,44,after training adversary (1),71.48426854,36804352,0.036804352
5,44,after training adversary (2),71.50384742,37305088,0.037305088
5,44,before training main model,71.50099251,37305088,0.037305088
5,44,after compiling,71.50287667,37305600,0.0373056
5,44,after training main model,71.57587968,44587520,0.04458752
5,45,before training anything,71.57045248,1202432,0.001202432
5,45,before training adversary (1),71.56681933,631296,0.000631296
5,45,after training adversary (1),71.61837568,1187584,0.001187584
5,45,after training adversary (2),71.63961344,1888768,0.001888768
5,45,before training main model,71.63599258,1888768,0.001888768
5,45,after compiling,71.63437875,1590528,0.001590528
5,45,after training main model,71.78027418,10080000,0.01008
5,46,before training anything,71.80954419,10080000,0.01008
5,46,before training adversary (1),71.7897687,10080000,0.01008
5,46,after training adversary (1),71.80638618,10639104,0.010639104
5,46,after training adversary (2),71.83529574,11182336,0.011182336
5,46,before training main model,71.85523507,11182336,0.011182336
5,46,after compiling,71.85535386,11182848,0.011182848
5,46,after training main model,71.8995456,18650368,0.018650368
5,47,before training anything,71.89471642,18650368,0.018650368
5,47,before training adversary (1),71.89087437,18650368,0.018650368
5,47,after training adversary (1),71.91711334,19276800,0.0192768
5,47,after training adversary (2),71.93348915,19811584,0.019811584
5,47,before training main model,71.92906138,19811584,0.019811584
5,47,after compiling,71.92865587,19812096,0.019812096
5,47,after training main model,71.99195955,27919104,0.027919104
5,48,before training anything,71.98757683,27919104,0.027919104
5,48,before training adversary (1),71.98530355,27919104,0.027919104
5,48,after training adversary (1),72.02281882,28520448,0.028520448
5,48,after training adversary (2),72.04888166,29146624,0.029146624
5,48,before training main model,72.11103846,29146624,0.029146624
5,48,after compiling,72.08935424,29147136,0.029147136
5,48,after training main model,72.10268262,37752832,0.037752832
5,49,before training anything,72.09405235,37752832,0.037752832
5,49,before training adversary (1),72.08694579,37752832,0.037752832
5,49,after training adversary (1),72.1061929,38272512,0.038272512
5,49,after training adversary (2),72.12361318,38874624,0.038874624
5,49,before training main model,72.12181504,38874624,0.038874624
5,49,after compiling,72.12231066,38875136,0.038875136
5,49,after training main model,72.2153472,46613504,0.046613504
5,50,after batches are done,72.21705114,46613504,0.046613504
5,50,after model test_on_batch,72.2158592,46736384,0.046736384
5,50,after adv test_on_batch,72.28187853,48209152,0.048209152
5,50,before reloading weights,72.28867379,48210688,0.048210688
5,50,after reloading weights,72.29144269,1298944,0.001298944
6,0,before training anything,72.28726067,1225472,0.001225472
6,0,before training adversary (1),72.28595405,606720,0.00060672
6,0,after training adversary (1),72.30332109,1171968,0.001171968
6,0,after training adversary (2),72.33778893,1778944,0.001778944
6,0,before training main model,72.38308659,1778944,0.001778944
6,0,after compiling,72.3541975,1476864,0.001476864
6,0,after training main model,72.53417574,9627136,0.009627136
6,1,before training anything,72.4825088,9627136,0.009627136
6,1,before training adversary (1),72.48075162,9627136,0.009627136
6,1,after training adversary (1),72.4964393,10140928,0.010140928
6,1,after training adversary (2),72.52974387,10634752,0.010634752
6,1,before training main model,72.55053926,10634752,0.010634752
6,1,after compiling,72.52146176,10635264,0.010635264
6,1,after training main model,72.58402816,18042624,0.018042624
6,2,before training anything,72.58029261,18042624,0.018042624
6,2,before training adversary (1),72.57889178,18042624,0.018042624
6,2,after training adversary (1),72.60588032,18634240,0.01863424
6,2,after training adversary (2),72.66286387,19157248,0.019157248
6,2,before training main model,72.64222413,19157248,0.019157248
6,2,after compiling,72.64520192,19157760,0.01915776
6,2,after training main model,72.70894797,26904064,0.026904064
6,3,before training anything,72.70229197,26904064,0.026904064
6,3,before training adversary (1),72.70305792,26904064,0.026904064
6,3,after training adversary (1),72.7228457,27452160,0.02745216
6,3,after training adversary (2),72.74681549,27958528,0.027958528
6,3,before training main model,72.7495721,27958528,0.027958528
6,3,after compiling,72.74917888,27959040,0.02795904
6,3,after training main model,72.81801626,36235264,0.036235264
6,4,before training anything,72.81576755,36235264,0.036235264
6,4,before training adversary (1),72.82035507,36235264,0.036235264
